ACC	025	Активный	False	Osnovno stado
ACC	026	Активный	False	Ostale nekretnine, postrojenja i oprema 
ACC	027	Активный	False	Nekretnine, postrojenja, oprema i bioloska sredstva u pripremi
ACC	028	Активный	False	Avansi za nekretnine, postrojenja, opremu i bioloska sredstva 
ACC	029	Активный	False	Ulaganja na tudim nekretninama, postrojenjima i opremi 
ACC	030	Активный	False	Ucesca u kapitalu zavisnih pravnih lica / Доли в капитале дочерних компаний
ACC	031	Активный	False	Ucesca u kapitalu pridruzenih pravnih lica / Доли в капитале ассоциированных юридических лиц
ACC	032	Активный	False	Ucesca u kapitalu ostalih pravnih lica i druge hartije od vrijednosti raspolozive za prodaju / Доли в капитале других юридических лиц и иные ценные бумаги, имеющиеся в наличии для продажи
ACC	033	Активный	False	Dugorocni krediti maticnim, zavisnim i ostalim povezanim pravnim licima / Долгосрочные займы материнским, дочерним и другим связанным юридическим лицам
ACC	034	Активный	False	Dugorocni krediti u zemlji / Долгосрочные займы в стране
ACC	035	Активный	False	Dugorocni krediti u inostranstvu / Долгосрочные займы за рубежом
ACC	036	Активный/Пассивный	False	Hartije od vrijednosti koje se drze do dospijeca / Ценные бумаги, удерживаемые до погашения
ACC	038	Активный	False	Ostali dugorocni finansijski plasmani / Прочие долгосрочные финансовые вложения
ACC	039	Активный	False	Ispravka vrijednosti dugorocnih finansijskih plasmana / Обесценение долгосрочных финансовых вложений
ACC	040	Активный	False	Nematerijalna ulaganja namijenjena prodaji / Нематериальные активы, предназначенные для продажи
ACC	041	Активный	False	Zemljiste namijenjeno prodaji / Земельные участки предназначенные для продажи
ACC	042	Активный	False	Gradevinski objekti namijenjeni prodaji / Строительные объекты, предназначенные для продажи
ACC	043	Активный	False	Investicione nekretnine namijenjene prodaji / Инвестиционная недвижимость, предназначенная для продажи
ACC	044	Активный	False	Sume i visegodisnji zasadi namijenjeni prodaji / Леса и многолетние насаждения, предназначенные для продажи
ACC	045	Активный	False	Postrojenja i oprema namijenjena prodaji / 045 Продажа растений и оборудования
ACC	046	Активный	False	Bioloska sredstva namijenjena prodaji / Биологические активы, предназначенные для продажи
ACC	047	Активный	False	Sredstva poslovanja koje je obustavljeno / Основные средства законсервированные
ACC	049	Активный	False	Ostala sredstva namijenjena prodaji / Прочие активы, предназначенные для продажи
ACC	100	Активный	False	Obracun nabavke zaliha materijala, rezervnih djelova, alata i inventara / Закупка поставок материалов, запасных частей, инструментов и инвентаря
ACC	101	Активный	False	Materijal / Материалы
ACC	102	Активный	False	Rezervni djelovi / Запасные части
ACC	103	Активный	False	Alat i inventar / Инструменты и инвентарь
ACC	109	Активный	False	Ispravka vrijednosti zaliha materijala / Корректировка инвентаризационной стоимости материалов
ACC	110	Активный	False	Nedovrsena proizvodnja / Незавершенное производство
ACC	111	Активный	False	Nedovrsene usluge / Незавершенные услуги
ACC	120	Активный	False	Gotovi proizvodi / Готовая продукция
ACC	130	Активный	False	Obracun nabavke robe / Заготовление и приобретение товаров
ACC	131	Активный	False	Roba u magacinu / Товары на складе
ACC	132	Активный	False	Roba u prometu na veliko / Товары в оптовой тороговле
ACC	133	Активный	False	Roba u skladistu, stovaristu i prodavnicama kod drugih pravnih lica / Товары на складе и в магазинах у других юридических лиц
ACC	134	Активный	False	Roba u prometu na malo / Товары в розничной торговле
ACC	135	Активный	False	Roba u obradi, doradi i manipulaciji / Товары в переработке
ACC	136	Активный	False	Roba u tranzitu / Товары в пути
ACC	137	Активный	False	Roba na putu / Товары в пути
ACC	139	Активный	False	Ispravka vrijednosti robe / Корректировка стоимости товара
ACC	150	Активный	False	Dati avansi za zalihe i usluge / Авансы, выданные за товары и услуги
ACC	159	Активный	False	Ispravka vrijednosti datih avansa za zalihe i usluge / Корректировка стоимости авансов, выданных на товары и услуги
ACC	200	Активный	False	Kupci – maticna i zavisna pravna lica / Покупатели - материнские и дочерние юридические лица
ACC	201	Активный	False	Kupci – ostala povezana pravna lica / Покупатели - другие связанные юридические лица
ACC	202	Активный	False	Kupci u zemlji / Покупатели в стране
ACC	203	Активный	False	Kupci u inostranstvu / Покупатели за границей
ACC	209	Активный	False	Ispravka vrijednosti potrazivanja od kupaca / Корректировка стоимости дебиторской задолженности покупателей
ACC	210	Активный	False	Potrazivanja od izvoznika / Дебиторская задолженность экспортеров
ACC	211	Активный	False	Potrazivanja po osnovu uvoza za tudi racun / Дебиторская задолженность по импорту
ACC	212	Активный	False	Potrazivanja iz komisione i konsignacione prodaje / Дебиторская задолженность по комиссионным продажам
ACC	218	Активный	False	Ostala potrazivanja iz specificnih poslova / Другая дебиторская задолженность
ACC	219	Активный	False	Ispravka vrijednosti potrazivanja iz specificnih poslova / Корректировка стоимости дебиторской задолженности
ACC	220	Активный	False	Potrazivanja za kamatu i dividende / Проценты к получению и дивиденды
ACC	221	Активный	False	Potrazivanja od zaposlenih / Дебиторская задолженность по расчетам с сотрудниками
ACC	222	Активный	False	Potrazivanja od drzavnih organa i organizacija / Дебиторская задолженность государственных органов и организаций
ACC	223	Активный	False	Potrazivanja za vise placeni porez na dobit / Дебиторская задолженность по излишне уплаченному подоходному налогу
ACC	224	Активный	False	Potrazivanja po osnovu preplacenih ostalih poreza i doprinosa / Дебиторская задолженность по излишне уплаченным прочим налогам и взносам
ACC	228	Активный	False	Ostala potrazivanja / Прочая дебиторская задолженность
ACC	229	Активный	False	Ispravka vrijednosti drugih potrazivanja / Обесценение прочей дебиторской задолженности
ACC	230	Активный	False	Kratkorocni krediti i plasmani – maticna i zavisna pravna lica / Краткосрочные кредиты и займы - материнские и дочерние компании
ACC	231	Активный	False	Kratkorocni krediti i plasmani – ostala povezana pravna lica / Краткосрочные кредиты и займы - прочие связанные юридические лица
ACC	232	Активный	False	Kratkorocni krediti u zemlji / Краткосрочные займы в стране
ACC	233	Активный	False	Kratkorocni krediti u inostranstvu / Краткосрочные займы за рубежом
ACC	234	Активный	False	Dio dugorocnih finansijskih plasmana koji dospijeva do jedne godine / Часть долгосрочных финансовых размещений со сроком погашения до одного года
ACC	235	Активный	False	Hartije od vrijednosti koje se drze do dospijeca – dio koji dospijeva do jedne godine / Ценные бумаги, удерживаемые до погашения – часть со сроком погашения в течение одного года.
ACC	236	Активный	False	Hartije od vrijednosti kojima se trguje / Ценные бумаги в обращении
ACC	237	Активный	False	Otkupljene sopstvene akcije i otkupljeni sopstveni udjeli namijenjeni prodaji ili ponistavanju / Приобретенные приобретенные собственные акции, предназначенные для продажи или аннулирования
ACC	238	Активный/Пассивный	False	Ostali kratkorocni finansijski plasmani / Другие краткосрочные финансовые размещения
ACC	239	Активный	False	Ispravka vrijednosti kratkorocnih finansijskih plasmana / Обесценение краткосрочных финансовых вложений
ACC	240	Активный	False	Hartije od vrijednosti – gotovinski ekvivalenti / Ценные бумаги - денежные эквиваленты
ACC	241	Активный	False	Tekuci (poslovni) racuni / Расчетные счета в банках
ACC	242	Активный	False	Izdvojena novcana sredstva i akreditivi / Специальные счета в банках и аккредитивы
ACC	243	Активный	False	Blagajna / Касса
ACC	244	Активный	False	Devizni racun / Валютные счета
ACC	245	Активный	False	Devizni akreditivi / Валютные аккредитивы
ACC	246	Активный	False	Devizna blagajna / Иностранная валюта
ACC	248	Активный	False	Ostala novcana sredstva / Другие денежные средства
ACC	249	Активный	False	Novcana sredstva cije je koriscenje ograniceno ili je vrijednost umanjena / Денежные активы, использование которых ограничено или стоимость которых снижена
ACC	270	Активный	False	Porez na dodatu vrijednost u primljenim fakturama po opstoj stopi (osim placenih avansa) / Налог на добавленную стоимость в полученных счетах-фактурах по общей ставке (кроме выплаченных авансов)
ACC	271	Активный	False	Porez na dodatu vrijednost u primljenim fakturama po snizenoj stopi (osim placenih avansa) / Налог на добавленную стоимость в полученных счетах-фактурах по сниженной ставке (кроме выплаченных авансов)
ACC	272	Активный	False	Porez na dodatu vrijednost u datim avansima po opstoj stopi / Налог на добавленную стоимость по выданным авансам по общей ставке
ACC	273	Активный	False	Porez na dodatu vrijednost u datim avansima po snizenoj stopi / Налог на добавленную стоимость по выданным авансам по сниженной ставке
ACC	274	Активный	False	Porez na dodatu vrijednost placen pri uvozu sredstava po opstoj stopi / Налог на добавленную стоимость, уплачиваемый при ввозе имущества по общей ставке
ACC	275	Активный	False	Porez na dodatu vrijednost placen pri uvozu sredstava po snizenoj stopi / Налог на добавленную стоимость, уплачиваемый при ввозе имущества по сниженной ставке
ACC	276	Активный	False	Porez na dodatu vrijednost obracunat na usluge inostranih lica / Налог на добавленную стоимость, исчисленный по услугам иностранных лиц
ACC	277	Активный	False	Naknadno vracen porez na dodatu vrijednost kupcima – stranim drzavljanima / Налог на добавленную стоимость впоследствии возвращается покупателям - иностранным гражданам
ACC	279	Активный	False	Potrazivanja za vise placeni porez na dodatu vrijednost / Дебиторская задолженность по излишне уплаченному налогу на добавленную стоимость
ACC	280	Активный/Пассивный	False	Unaprijed placeni troskovi / Расходы будущих периодов
ACC	281	Активный/Пассивный	False	Potrazivanja za nefakturisani prihod / Дебиторская задолженность по неотфактурованным доходам
ACC	282	Активный/Пассивный	False	Razgraniceni troskovi po osnovu obaveza / Начисленные расходы по обязательствам
ACC	287	Активный/Пассивный	False	Razgraniceni porez na dodatu vrijednost / Отложенный налог на добавленную стоимость
ACC	288	Активный/Пассивный	False	Odlozena poreska sredstva / Отложенные налоговые активы
ACC	289	Активный/Пассивный	False	Ostala aktivna vremenska razgranicenja / Другие активные ограничения по времени
ACC	300	Пассивный	False	Akcijski kapital / Уставный капитал акционерных обществ
ACC	301	Пассивный	False	Udjeli drustava sa ogranicenom odgovornoscu
ACC	302	Пассивный	False	Ulozi / Роли
ACC	303	Пассивный	False	Drzavni kapital / Уставный капитал государственных организаций
ACC	309	Пассивный	False	Ostali osnovni kapital / Другой акционерный капитал
ACC	310	Пассивный	False	Neuplacene upisane akcije / Неоплаченные именные акции
ACC	311	Пассивный	False	Neuplaceni upisani udjeli / Неоплаченные доли
ACC	320	Пассивный	False	Emisiona premija / Эмиссионная премия
ACC	321	Пассивный	False	Zakonske rezerve / Резервы созданные в соответствии с законодательством
ACC	322	Пассивный	False	Statutarne i druge rezerve / Уставные и другие резервы
ACC	330	Пассивный	False	Revalorizacione rezerve / Добавочный капитал, резервы переоценки
ACC	331	Пассивный	False	Nerealizovani dobici po osnovu preracuna finansijskih izvjestaja prikazanih u drugoj valuti prikazivanja / Нерапределенная прибыль, полученная в результате пересчета финансовой отчетности, представлен
ACC	332	Активный	False	Nerealizovani gubici po osnovu preracuna finansijskih izvjestaja prikazanih u drugoj valuti prikazivanja / Непокрытый убыток, возникший в результате пересчета финансовой отчетности, представленной в д
ACC	333	Пассивный	False	Nerealizovani dobici po osnovu hartija od vrijednosti raspolozivih za prodaju / Нерапределенная прибыль по ценным бумагам, имеющимся в наличии для продажи
ACC	334	Активный	False	Nerealizovani gubici po osnovu hartija od vrijednosti raspolozivih za prodaju / Непокрытый убыток по ценным бумагам, имеющимся в наличии для продажи
ACC	340	Пассивный	False	Nerasporedeni dobitak ranijih godina (po godinama) / Нераспределенная прибыль прошлых лет (по годам)
ACC	341	Пассивный	False	Nerasporedeni dobitak tekuce godine / Нераспределенная прибыль за текущий год
ACC	350	Активный	False	Gubitak ranijih godina (po godinama) / Убыток прошлых лет (по годам)
ACC	351	Активный	False	Gubitak tekuce godine / Убыток текущего года
ACC	400	Активный/Пассивный	False	Rezervisanja za troskove u garantnom roku / Резервы на покрытие расходов в течение гарантийного срока
ACC	401	Активный/Пассивный	False	Rezervisanja za troskove obnavljanja prirodnih bogatstava / Резервы на покрытие затрат на восстановление природных ресурсов
ACC	402	Активный/Пассивный	False	Rezervisanja za zadrzane kaucije i depozite / Резервы под нераспределенные поручительсва и депозиты
ACC	403	Активный/Пассивный	False	Rezervisanja za troskove restrukturiranja / Резервы на реструктуризацию
ACC	404	Активный/Пассивный	False	Rezervisanja za naknade i druge beneficije zaposlenih / Резервы на выплаты и прочие вознаграждения работникам
ACC	409	Активный/Пассивный	False	Ostala dugorocna rezervisanja / Прочие долгосрочные резервы
ACC	410	Пассивный	False	Obaveze koje se mogu konvertovati u kapital / Обязательства, которые можно конвертировать в капитал
ACC	411	Пассивный	False	Obaveze prema maticnim i zavisnim pravnim licima / Обязательства перед головными и дочерними юридическими лицами
ACC	412	Пассивный	False	Obaveze prema ostalim povezanim pravnim licima / Обязательства перед другими связанными юридическими лицами
ACC	413	Пассивный	False	Obaveze po emitovanim hartijama od vrijednosti u peridu duzem od godinu dana / Обязательства по ценным бумагам, выпущенным на срок более одного года
ACC	414	Пассивный	False	Dugorocni krediti u zemlji / Долгосрочные полученные кредиты и займы в стране
ACC	415	Пассивный	False	Dugorocni krediti u inostranstvu / Долгосрочные полученные кредиты за рубежом
ACC	419	Пассивный	False	Ostale dugorocne obaveze / Прочие долгосрочные обязательства
ACC	420	Пассивный	False	Kratkorocni krediti od maticnih i zavisnih pravnih lica / Краткосрочные полученные займы от материнских и дочерних юридических лиц
ACC	421	Пассивный	False	Kratkorocni krediti od ostalih povezanih pravnih lica / Краткосрочные полученные займы от других связанных юридических лиц
ACC	422	Пассивный	False	Kratkorocni krediti u zemlji / Краткосрочные полученные кредиты и займы в стране
ACC	423	Пассивный	False	Kratkorocni krediti u inostranstvu / Краткосрочные полученные кредиты и займы за рубежом
ACC	424	Пассивный	False	Dio dugorocnih kredita koji dospijeva do jedne godine / Часть долгосрочных полученных кредитов со сроком погашения в один год
ACC	425	Пассивный	False	Dio ostalih dugorocnih obaveza koje dospijevaju do jedne godine / Часть других долгосрочных полученных обязательств со сроком погашения в один год
ACC	426	Пассивный	False	Obaveze po kratkorocnim hartijama od vrijednosti / Обязательства по краткосрочным ценным бумагам
ACC	427	Пассивный	False	Obaveze po osnovu stalnih sredstava i sredstava obustavljenog poslovanja namijenjenih prodaji / Обязательства по основным средствам и активам прекращенной деятельности, предназначенным для продажи
ACC	429	Пассивный	False	Ostale kratkorocne finansijske obaveze / Прочие краткосрочные финансовые обязательства
ACC	430	Пассивный	False	Primljeni avansi, depoziti i kaucije / Авансы полученные, депозиты и залог
ACC	431	Пассивный	False	Dobavljaci – maticna i zavisna pravna lica / Поставщики - материнские и дочерние юридические лица
ACC	432	Пассивный	False	Dobavljaci – ostala povezana pravna lica / Поставщики - другие связанные юридические лица
ACC	433	Пассивный	False	Dobavljaci u zemlji / Поставщики в стране
ACC	434	Пассивный	False	Dobavljaci u inostranstvu / Поставщики за рубежом
ACC	439	Пассивный	False	Ostale obaveze iz poslovanja / Прочие обязательства
ACC	440	Пассивный	False	Obaveze prema uvozniku / Обязательства перед импортером
ACC	441	Пассивный	False	Obaveze po osnovu izvoza za tud racun / Обязательства, основанные на экспорте товаров
ACC	442	Пассивный	False	Obaveze po osnovu komisione i konsignacione prodaje / Обязательства перед комитентом по комиссионной тороговле
ACC	449	Пассивный	False	Ostale obaveze iz specificnih poslova / Прочие обязательства
ACC	450	Активный/Пассивный	False	Obaveze za neto zarade i naknade zarada, osim naknada koje se refundiraju
ACC	451	Активный/Пассивный	False	Obaveze za porez na zarade i naknade zarada na teret zaposlenog
ACC	452	Активный/Пассивный	False	Obaveze za doprinose na zarade i naknade zarada na teret zaposlenog
ACC	453	Активный/Пассивный	False	Obaveze za poreze i doprinose na zarade i naknade zarada na teret poslodavca
ACC	454	Активный/Пассивный	False	Obaveze za neto naknade zarada koje se refundiraju
ACC	455	Активный/Пассивный	False	Obaveze za poreze i doprinose na naknade zarada na teret zaposlenog koje se refundiraju
ACC	456	Активный/Пассивный	False	Obaveze za poreze i doprinose na naknade zarada na teret poslodavca koje se refundiraju
ACC	459	Активный/Пассивный	False	Obaveze za poreze i doprinose na naknade zarada na teret poslodavca koje se refundiraju
ACC	460	Активный/Пассивный	False	Obaveze po osnovu kamata i troskova finansiranja / Обязательства по начисленным процентам
ACC	461	Активный/Пассивный	False	Obaveze za dividende / Обязательства по дивидендам
ACC	462	Активный/Пассивный	False	Obaveze za ucesce u dobitku / Обязательства по долевому участию перед партнерами
